DOI,Link
"10.1109/SEEFM.2009.14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953827102&doi=10.1109%2fSEEFM.2009.14&partnerID=40&md5=a57018c30687e79f541c2ad236fef6e3"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950013516&partnerID=40&md5=54ba6bc7efa2b65a8f146bd4fe625e00"
"10.1109/ICSE.2009.5070507","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69749107742&doi=10.1109%2fICSE.2009.5070507&partnerID=40&md5=fcb7abb3a22078d629473324b771808e"
"10.1109/ASE.2009.89","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952141815&doi=10.1109%2fASE.2009.89&partnerID=40&md5=e1afcdd8aaedfcf7ceb503a0e360411e"
"10.1371/journal.pcbi.1000592","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74549184107&doi=10.1371%2fjournal.pcbi.1000592&partnerID=40&md5=05ca1d59cef447bc6c5617b49791fcb1"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878724250&partnerID=40&md5=23a77c40c593042f9b4ae2ac331801f7"
"10.1145/1566445.1566540","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449707902&doi=10.1145%2f1566445.1566540&partnerID=40&md5=9714a57ebcf89fd10fce53bc6a4ebe0d"
"10.1109/COMPSAC.2009.192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449658388&doi=10.1109%2fCOMPSAC.2009.192&partnerID=40&md5=c095971f0405da519d0a2a743b57c052"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449561517&partnerID=40&md5=762cc2665cad2c8b5a1afe8f62ec1f54"
"10.1109/ICWS.2009.129","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449506941&doi=10.1109%2fICWS.2009.129&partnerID=40&md5=86dd54e85aaf6d4d87f43bf715fbeb3b"
"10.1109/MEMCOD.2009.5185375","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449466143&doi=10.1109%2fMEMCOD.2009.5185375&partnerID=40&md5=dd124c73dd1d682f9160196275861bfa"
"10.1007/978-3-642-02408-5_11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71049126181&doi=10.1007%2f978-3-642-02408-5_11&partnerID=40&md5=97d98f22b9b3c96f37526d1f4545f4bb"
"10.1016/j.jss.2009.06.031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71749088332&doi=10.1016%2fj.jss.2009.06.031&partnerID=40&md5=2a06a06d3f75e0ee63c375cb9d0c58d6"
"10.1016/j.jss.2009.06.030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71749090783&doi=10.1016%2fj.jss.2009.06.030&partnerID=40&md5=19dc00e0a09df4b43af0e03819db5134"
"10.1093/bioinformatics/btp609","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75249107453&doi=10.1093%2fbioinformatics%2fbtp609&partnerID=40&md5=d57d8cbf3744bb3f8c80feccee5c046e"
"10.1016/j.entcs.2009.09.052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349777427&doi=10.1016%2fj.entcs.2009.09.052&partnerID=40&md5=9247d06adaaa28602de5348afdc9f846"
"10.1109/EBISS.2009.5138148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349656917&doi=10.1109%2fEBISS.2009.5138148&partnerID=40&md5=0ff4a655289c913afa2380ec2c004102"
"10.1016/j.infsof.2009.04.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650177054&doi=10.1016%2fj.infsof.2009.04.016&partnerID=40&md5=fea9fc2e871c3a5bfdd299c63663cb73"
"10.1016/j.cl.2008.10.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61849105479&doi=10.1016%2fj.cl.2008.10.001&partnerID=40&md5=5c8476cac3b29458f7deb02d03ae9d6c"
"10.1007/978-3-642-02138-1_19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349327707&doi=10.1007%2f978-3-642-02138-1_19&partnerID=40&md5=c82e518c48d28f6d164dc65907dd3582"
"10.1002/stvr.392","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949116025&doi=10.1002%2fstvr.392&partnerID=40&md5=cb09a0334a0208d1b5ec56050867e33f"
"10.1109/ICSTW.2009.37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949100687&doi=10.1109%2fICSTW.2009.37&partnerID=40&md5=069bb14996055f19f05a977a5410d488"
"10.1109/ICSTW.2009.41","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949106004&doi=10.1109%2fICSTW.2009.41&partnerID=40&md5=112fe6415654a803178cf181a4f400cd"
"10.1109/ICSTW.2009.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949084268&doi=10.1109%2fICSTW.2009.20&partnerID=40&md5=043268f6a8b909991f7f877dfb6b85f2"
"10.1109/ICSTW.2009.30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949099871&doi=10.1109%2fICSTW.2009.30&partnerID=40&md5=8de548299f4598bf7a89f1ca3dccb554"
"10.1109/ICSTW.2009.43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949093482&doi=10.1109%2fICSTW.2009.43&partnerID=40&md5=951f72a4b639e1ea18708f870168df54"
"10.1109/ICSTW.2009.40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949086632&doi=10.1109%2fICSTW.2009.40&partnerID=40&md5=4392475af62cb1a3134b1a589ed37775"
"10.1007/978-3-642-02478-8_43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68749119978&doi=10.1007%2f978-3-642-02478-8_43&partnerID=40&md5=19dcabecbf80f1289c4dc0a26b0d682d"
"10.1093/comjnl/bxm043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68049104013&doi=10.1093%2fcomjnl%2fbxm043&partnerID=40&md5=f233b4f01cbf2643b4660f6e615508f4"
"10.4204/EPTCS.3.6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954827816&doi=10.4204%2fEPTCS.3.6&partnerID=40&md5=7c2f243e189ef497396a965200e5e286"
"10.1007/978-3-540-95891-8_23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650700893&doi=10.1007%2f978-3-540-95891-8_23&partnerID=40&md5=2258884d172b8a995a398eb8bf1a4770"
"10.1145/1572272.1572282","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008252592&doi=10.1145%2f1572272.1572282&partnerID=40&md5=52e2dd82ec3e1d56fed66a36432ba77f"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949098632&partnerID=40&md5=6bed55620c98aadc00c44f7a6820286b"
"10.1109/ICST.2009.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650168226&doi=10.1109%2fICST.2009.13&partnerID=40&md5=35435bd80dc9e9fdab4fc0a0b6029d24"
"10.1109/ICST.2009.43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650125691&doi=10.1109%2fICST.2009.43&partnerID=40&md5=c393277a927c47a2428b49cfad994450"
"10.1109/ICST.2009.23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650158912&doi=10.1109%2fICST.2009.23&partnerID=40&md5=7639552e63ade39df41940f74096f033"
"10.1109/ICST.2009.41","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650104790&doi=10.1109%2fICST.2009.41&partnerID=40&md5=f4eb241e906b5848760c9e6e52998ac0"
"10.1109/LATW.2009.4813786","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649872578&doi=10.1109%2fLATW.2009.4813786&partnerID=40&md5=1bbb6d8c5189a66636b079e2b9ac7452"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952927990&partnerID=40&md5=1c511c42f08a467f834128574542557e"
"10.1007/s10664-008-9083-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650492922&doi=10.1007%2fs10664-008-9083-7&partnerID=40&md5=df101f2cd538315fefb0db202b52d611"
"10.1093/bioinformatics/btp130","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65449167165&doi=10.1093%2fbioinformatics%2fbtp130&partnerID=40&md5=47206a6cd0278c826321b269c7442407"
"10.3724/SP.J.1016.2009.01002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66349087134&doi=10.3724%2fSP.J.1016.2009.01002&partnerID=40&md5=a33b6bb745b800af023b197ea058b8de"
"10.4218/etrij.09.0108.0356","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65249175057&doi=10.4218%2fetrij.09.0108.0356&partnerID=40&md5=7f5817d84111a3cc895f14ef0e05e899"
"10.1007/s12539-008-0020-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952692273&doi=10.1007%2fs12539-008-0020-7&partnerID=40&md5=cbc730622aa1830cc5c68823e98b5afd"
"10.1109/TSE.2008.73","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60449119751&doi=10.1109%2fTSE.2008.73&partnerID=40&md5=ff653866ac2b6ad98d57feda82f666f8"
"10.1007/s00165-008-0083-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-59449100654&doi=10.1007%2fs00165-008-0083-6&partnerID=40&md5=d5b77ef12714d6b2101810b6d0634004"
"10.15837/ijccc.2009.3.2433","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650444739&doi=10.15837%2fijccc.2009.3.2433&partnerID=40&md5=d747a0209d220e46c8d8f4808eb2f077"
"10.1109/TAIC-PART.2008.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57649178573&doi=10.1109%2fTAIC-PART.2008.18&partnerID=40&md5=dd3891892acfa8f43c9a5cd7e0b9bf9c"
"10.1109/TAIC-PART.2008.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57649221718&doi=10.1109%2fTAIC-PART.2008.15&partnerID=40&md5=7b5c6d4d269080615b551455989c06d7"
"10.1109/TAIC-PART.2008.8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57649149033&doi=10.1109%2fTAIC-PART.2008.8&partnerID=40&md5=1235bb41672177cd8458cd9012455795"
"10.1145/1368088.1368136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349122337&doi=10.1145%2f1368088.1368136&partnerID=40&md5=e99249569edab1731a6178ea21211691"
"10.1016/j.entcs.2008.11.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56849105460&doi=10.1016%2fj.entcs.2008.11.006&partnerID=40&md5=4256fa86a3d3a66f76891ccb3f672efe"
"10.1145/1370256.1370279","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57049182540&doi=10.1145%2f1370256.1370279&partnerID=40&md5=15def30eeadfcedad5894b3d224ebced"
"10.1109/IITA.Workshops.2008.66","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62449267271&doi=10.1109%2fIITA.Workshops.2008.66&partnerID=40&md5=57fa0d9ffe5514b78de8e0566e29f7c1"
"10.1109/NWeSP.2008.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67549129172&doi=10.1109%2fNWeSP.2008.20&partnerID=40&md5=a92674a88a15bdb33fc305d67ffb4900"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885649952&partnerID=40&md5=b13b5e810e78d5dedb9da9004ab27d87"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874260958&partnerID=40&md5=9a93119bbc1ab5fb4b22fcac5191c6f7"
"10.1109/ISSRE.2008.58","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67249105923&doi=10.1109%2fISSRE.2008.58&partnerID=40&md5=3f77243275dfcdeacd784a92990a7e11"
"10.3844/jcssp.2008.1012.1019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62849103390&doi=10.3844%2fjcssp.2008.1012.1019&partnerID=40&md5=982ba1c5069a2b157e875830a3f1701a"
"10.1109/CIMCA.2008.210","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449642976&doi=10.1109%2fCIMCA.2008.210&partnerID=40&md5=2f3ba42ce1190114f09b33264bcd5bd3"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953748487&partnerID=40&md5=d65e1a225161f182ee666cc016d2a365"
"10.1109/CIMCA.2008.147","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449553040&doi=10.1109%2fCIMCA.2008.147&partnerID=40&md5=dd48e1105661c34eb497901584995474"
"10.1109/HASE.2008.8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58449131050&doi=10.1109%2fHASE.2008.8&partnerID=40&md5=1da579a74f2639a602be07b5eb8fef79"
"10.1145/1363686.1364001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56749095547&doi=10.1145%2f1363686.1364001&partnerID=40&md5=56aaf50142a80b1a24c864581ca7d9ab"
"10.1109/SCAM.2008.36","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56349156043&doi=10.1109%2fSCAM.2008.36&partnerID=40&md5=87d953d66f010257675f877712d7b1ef"
"10.1109/SERA.2008.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-53149129068&doi=10.1109%2fSERA.2008.18&partnerID=40&md5=810138c234bae716decedb512e826822"
"10.1109/ICSTW.2008.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249124338&doi=10.1109%2fICSTW.2008.11&partnerID=40&md5=8e2409761bb266d49f89be16584d5d0e"
"10.1109/ICSTW.2008.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249085004&doi=10.1109%2fICSTW.2008.2&partnerID=40&md5=51bbf0a5d54a4feb373e3ab2428f0765"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249084586&partnerID=40&md5=b093caf9e6d6ed0ed156ec0fc7282089"
"10.1109/DepCoS-RELCOMEX.2008.51","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51849129964&doi=10.1109%2fDepCoS-RELCOMEX.2008.51&partnerID=40&md5=1f09be82e41bece126c62e7027bf54c9"
"10.1109/ICST.2008.37","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649101130&doi=10.1109%2fICST.2008.37&partnerID=40&md5=385e362c06108c47935fcaaa52999fa6"
"10.1109/ICST.2008.40","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649117574&doi=10.1109%2fICST.2008.40&partnerID=40&md5=16f4bdbef5db42645e464af321f3faba"
"10.1109/ICST.2008.44","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649102597&doi=10.1109%2fICST.2008.44&partnerID=40&md5=7e47775bd1aff1409285f4fd4e7c97c0"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649112832&partnerID=40&md5=f5e58360bb192935d624775781c218a2"
"10.1109/ICST.2008.59","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50649112835&doi=10.1109%2fICST.2008.59&partnerID=40&md5=1af8674d63d5cb8fcccb081cb4307146"
"10.1007/s10664-008-9067-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55049107033&doi=10.1007%2fs10664-008-9067-7&partnerID=40&md5=306f7eca62317b979f649db51f806730"
"10.1016/j.entcs.2008.05.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349117473&doi=10.1016%2fj.entcs.2008.05.009&partnerID=40&md5=1460f158e06fcf6706e2c4fc3de6124c"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46449107252&partnerID=40&md5=490a12049efb5e92c92ea19c5ea05b9c"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-48049119674&partnerID=40&md5=e34fa0b737ef4914f39c008127d4a673"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-42349101489&partnerID=40&md5=5626dda5c39c8602e92ae8cfdc691fb3"
"10.1007/s10009-007-0059-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40349090174&doi=10.1007%2fs10009-007-0059-5&partnerID=40&md5=81efd7ec4fef014251515f0abe4f8d03"
"10.1016/j.jss.2007.05.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849056141&doi=10.1016%2fj.jss.2007.05.008&partnerID=40&md5=923b7fb13b6ca14355c3c6cf9e793229"
"10.1142/S0218194008003556","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43949096908&doi=10.1142%2fS0218194008003556&partnerID=40&md5=aaf014fad1c0b159b8d1949451e12e65"
"10.1016/j.jss.2007.05.039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849007497&doi=10.1016%2fj.jss.2007.05.039&partnerID=40&md5=67c1f41ef40dab74bbb5f4effa4ddcbd"
"10.1093/bioinformatics/btm637","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39149083126&doi=10.1093%2fbioinformatics%2fbtm637&partnerID=40&md5=c7abdbf50e9ab9b3349dcff4257d62e2"
"10.1145/1370175.1370191","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349092137&doi=10.1145%2f1370175.1370191&partnerID=40&md5=5af0891258ae1b2bc5759e618c39ecda"
"10.1093/bib/bbm052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38049186804&doi=10.1093%2fbib%2fbbm052&partnerID=40&md5=2572681de1b1076de35c93d5a4361470"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38148999439&partnerID=40&md5=bce8d14c8bdb32c173697ca7e41fff6c"
"10.1109/DSD.2007.4341472","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47749102501&doi=10.1109%2fDSD.2007.4341472&partnerID=40&md5=76896eda586da71ebcaf9f0aca3e0140"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870197656&partnerID=40&md5=a2b6056f7aafef846a225070059a6bc1"
"10.1109/ICSEA.2007.83","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47849088450&doi=10.1109%2fICSEA.2007.83&partnerID=40&md5=8b69ac97bfa39c5c8933c5a1a35b14c3"
"10.1109/AST.2007.5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46649107117&doi=10.1109%2fAST.2007.5&partnerID=40&md5=70803ac5a2bf9b501939d1ae46a10ac1"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37849038373&partnerID=40&md5=3eacc3f2a2b82d260b23ab38a5ae0e03"
"10.1109/ICSEA.2007.65","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47849111003&doi=10.1109%2fICSEA.2007.65&partnerID=40&md5=2d4333fb5b74340d72aafe274c206a13"
"10.1109/VLSISOC.2007.4402501","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50149091346&doi=10.1109%2fVLSISOC.2007.4402501&partnerID=40&md5=0bd3fc407c9c0ac9dc374fde81d44d15"
"10.1109/AST.2007.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46649105499&doi=10.1109%2fAST.2007.15&partnerID=40&md5=783a968f0f6ba09a26d2766558639a43"
"10.1145/1295014.1295036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37849052542&doi=10.1145%2f1295014.1295036&partnerID=40&md5=9efb28f1a0d9ff8310d430a70f1bdc6b"
"10.1145/1287624.1287705","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57149130223&doi=10.1145%2f1287624.1287705&partnerID=40&md5=a2e0d9e4fa3bb4456523c535ccda9cdb"
"10.1145/1292414.1292419","https://www.scopus.com/inward/record.uri?eid=2-s2.0-52249117352&doi=10.1145%2f1292414.1292419&partnerID=40&md5=a7b43857ccf5ffa061dfefa977f591e4"
"10.1142/S0218194007003471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38849167495&doi=10.1142%2fS0218194007003471&partnerID=40&md5=f5fafcbfcef58fd2ec23abb3e06a507a"
"10.1145/1242572.1242663","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35348900179&doi=10.1145%2f1242572.1242663&partnerID=40&md5=01293697a828057caf86575b944c7a88"
"10.1109/ICSECOMPANION.2007.73","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548804919&doi=10.1109%2fICSECOMPANION.2007.73&partnerID=40&md5=de3f380ec9e672ca39d4919322e09324"
"10.1145/1276958.1277172","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548096218&doi=10.1145%2f1276958.1277172&partnerID=40&md5=af44b2be2f12d3527bc194234d9b746d"
"10.1016/j.entcs.2006.08.048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447255895&doi=10.1016%2fj.entcs.2006.08.048&partnerID=40&md5=0b1637673ba229cd24a1c8ab2f463172"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249707418&partnerID=40&md5=84211ca63130b045b9395505eeef13dd"
"10.1016/j.infsof.2006.06.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846467766&doi=10.1016%2fj.infsof.2006.06.009&partnerID=40&md5=43654bc2f697270ae4afc5973d9603a6"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959048319&partnerID=40&md5=b4426b25fa2791cb17d55eb490219e3d"
"10.1109/SYNASC.2007.47","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48049120649&doi=10.1109%2fSYNASC.2007.47&partnerID=40&md5=e19034ce6eee414390b6766aa5ffac6f"
"10.3233/MGS-2007-3206","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006265944&doi=10.3233%2fMGS-2007-3206&partnerID=40&md5=8fa53d08406322e019684861ec58275f"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749119634&partnerID=40&md5=d41d3c01acedf7ba462dafd63c5c4700"
"10.1109/IEEEGCC.2006.5686219","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79851470285&doi=10.1109%2fIEEEGCC.2006.5686219&partnerID=40&md5=8ff7234a9dbe15012dd568ae517e944b"
"10.1109/MUTATION.2006.11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749103056&doi=10.1109%2fMUTATION.2006.11&partnerID=40&md5=1d04d4ffa90ac77c8fef6b34b0e232a2"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247131359&partnerID=40&md5=61a637c9e05c2a398c3649e1631e30ed"
"10.1109/MUTATION.2006.8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749086612&doi=10.1109%2fMUTATION.2006.8&partnerID=40&md5=f8e49b3bfef5f91d07c3763097b1359c"
"10.1109/MUTATION.2006.4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749109627&doi=10.1109%2fMUTATION.2006.4&partnerID=40&md5=1434341801f55c559904eefaf94050fe"
"10.1109/MUTATION.2006.3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749115084&doi=10.1109%2fMUTATION.2006.3&partnerID=40&md5=81134a1fae71aaee60c94ae89295dcde"
"10.1109/MUTATION.2006.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48849107642&doi=10.1109%2fMUTATION.2006.1&partnerID=40&md5=f68fb96b353868725f2da314bbf430da"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247157368&partnerID=40&md5=e326f9db4c901499a075148e3f47cff4"
"10.1109/ICSM.2006.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547261949&doi=10.1109%2fICSM.2006.13&partnerID=40&md5=cd8572b8f961cd49a415b67ee4911cb1"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885937490&partnerID=40&md5=d6575ea26cb599841eb30fa8195cb170"
"10.1109/MUTATION.2006.5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749121009&doi=10.1109%2fMUTATION.2006.5&partnerID=40&md5=a3daead765ad8f4f1f26c1c8b9796ee5"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870407839&partnerID=40&md5=7dc3720ea47c3b77babc5910fe385a90"
"10.1145/1138929.1138938","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68049104440&doi=10.1145%2f1138929.1138938&partnerID=40&md5=00873bd38b9ff0cc3fa7154bac3be09a"
"10.1109/PRDC.2006.10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40349085927&doi=10.1109%2fPRDC.2006.10&partnerID=40&md5=e7ac855a345399c201ab48d3a4ccbea9"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873460010&partnerID=40&md5=106c9d909e59eafec3dc088c457e109a"
"10.1109/MUTATION.2006.9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749103057&doi=10.1109%2fMUTATION.2006.9&partnerID=40&md5=bcd6582f9cad6308fe1e22a7beb16e2c"
"10.1109/COMPSAC.2006.24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247474866&doi=10.1109%2fCOMPSAC.2006.24&partnerID=40&md5=78eb531946d3923bf56140b021e9c7d4"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885935207&partnerID=40&md5=5adb5d86cba9fd17ddd5edc2530d15cc"
"10.1109/MUTATION.2006.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749095060&doi=10.1109%2fMUTATION.2006.13&partnerID=40&md5=079ffe9cfd6ad3c0d727efc1770a2ce1"
"10.1109/MUTATION.2006.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749086048&doi=10.1109%2fMUTATION.2006.2&partnerID=40&md5=dece60c4b1abf6a659162920cc468472"
"10.1109/MUTATION.2006.10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749128424&doi=10.1109%2fMUTATION.2006.10&partnerID=40&md5=a6a3cacdfb49a037ca18b42c2551a334"
"10.1109/MUTATION.2006.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749095325&doi=10.1109%2fMUTATION.2006.7&partnerID=40&md5=ff6b6ab075a5f939b8268d7837da34ab"
"10.1109/MUTATION.2006.6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749093756&doi=10.1109%2fMUTATION.2006.6&partnerID=40&md5=1f834d909c63770e6d074ce69c296b71"
"10.1109/MUTATION.2006.14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749128162&doi=10.1109%2fMUTATION.2006.14&partnerID=40&md5=07e5b04e94204e9592c3b999810f4ecb"
,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247095930&partnerID=40&md5=9f632522650345c4866ffedffae42e56"
"10.1145/1159733.1159751","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247374360&doi=10.1145%2f1159733.1159751&partnerID=40&md5=8c73caa6dd2269fedd3cf334200ae738"
"10.1109/MUTATION.2006.12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749105094&doi=10.1109%2fMUTATION.2006.12&partnerID=40&md5=4ff1b5a18f1a9ad46afe1ac410a256c0"
"10.1016/j.entcs.2006.10.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750062888&doi=10.1016%2fj.entcs.2006.10.010&partnerID=40&md5=81932f53236fdb3d0646b55bbd2ab6e6"
"10.1186/1471-2105-7-404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749020567&doi=10.1186%2f1471-2105-7-404&partnerID=40&md5=8887cb6c2bd1ad91d698bb2cba26ec49"
"10.1109/TSE.2006.83","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947155743&doi=10.1109%2fTSE.2006.83&partnerID=40&md5=7bc38781458d006b02a5129ba0ab579b"
"10.1109/TSE.2006.79","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750378261&doi=10.1109%2fTSE.2006.79&partnerID=40&md5=09d4055aea3c50e4924225348260a1e9"
"10.1007/s11334-006-0002-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746804079&doi=10.1007%2fs11334-006-0002-z&partnerID=40&md5=33acc2783ca11900c613159830b45f65"
"10.1007/s11334-006-0004-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746813960&doi=10.1007%2fs11334-006-0004-x&partnerID=40&md5=5a9d34d82c73400a7548830319bf12bf"
"10.1016/j.jss.2005.06.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646123066&doi=10.1016%2fj.jss.2005.06.012&partnerID=40&md5=7b9e8cb4aced3dd11da160299e2de635"
